,REF_DATE,GEO,male population(1000),female population(1000),male labour force(1000),female labour force(1000),male fulltime employments(1000),female fulltime employments(1000),male unemployed(1000),female unemployed(1000),male unemployment rate(%),female unemployment rate(%),male participation rate(%),female participation rate(%),male employment rate(%),female employment rate(%),total population(1000),total labor force(1000),total fulltime employments(1000),total unemployed,total unemployment rate(%),total participation rate(%),total employment rate(%),covid cases,covid deaths,canada covid cases,canada covid deaths
100,2019-10,British Columbia,2094.6,2170.4,1476.1,1345.3,1197.6,916.1,72.3,68.6,4.9,5.1,70.5,62.0,4.9,5.1,4265.0,2821.4,1832.2,140.89999999999998,5.001777256740914,66.17446658851114,5.001777256740914,0.0,0.0,0.0,0.0
101,2019-10,Canada,15232.8,15609.7,10692.6,9625.5,8770.3,6766.6,627.0,516.8,5.9,5.4,70.2,61.7,5.9,5.4,30842.5,20318.1,13533.2,1143.8,5.646944962308503,65.89806435924456,5.646944962308503,0.0,0.0,0.0,0.0
102,2019-10,Manitoba,517.8,526.5,373.2,325.1,304.6,224.2,21.0,16.3,5.6,5.0,72.1,61.7,5.6,5.0,1044.3,698.3,448.4,37.3,5.29750071818443,66.85667911519678,5.29750071818443,0.0,0.0,0.0,0.0
103,2019-10,New Brunswick,315.9,329.0,205.9,189.6,165.2,142.5,19.8,12.8,9.6,6.8,65.2,57.6,9.6,6.8,644.9,395.5,285.0,32.6,8.17156148240037,61.32280973794387,8.17156148240037,0.0,0.0,0.0,0.0
104,2019-10,Newfoundland and Labrador,219.2,226.6,134.4,124.2,104.3,84.8,18.2,12.6,13.5,10.1,61.3,54.8,13.5,10.1,445.8,258.6,169.6,30.8,11.771781067743383,57.99605204127412,11.771781067743383,0.0,0.0,0.0,0.0
105,2019-10,Nova Scotia,391.2,418.6,254.9,252.6,200.9,179.3,23.1,17.5,9.1,6.9,65.2,60.3,9.1,6.9,809.8,507.5,358.6,40.6,7.9627809335638435,62.6671029883922,7.9627809335638435,0.0,0.0,0.0,0.0
106,2019-10,Ontario,5950.1,6170.7,4131.1,3752.0,3421.5,2644.8,223.7,203.0,5.4,5.4,69.4,60.8,5.4,5.4,12120.8,7883.1,5289.6,426.7,5.4,65.02173948914263,5.4,0.0,0.0,0.0,0.0
107,2019-10,Prince Edward Island,64.4,66.8,45.7,42.2,37.2,31.4,4.4,2.8,9.6,6.6,71.0,63.2,9.6,6.6,131.2,87.9,62.8,7.2,8.072560975609758,67.02865853658537,8.072560975609758,0.0,0.0,0.0,0.0
108,2019-10,Quebec,3496.0,3525.0,2405.7,2167.8,1956.0,1557.1,133.1,101.3,5.5,4.7,68.8,61.5,5.5,4.7,7021.0,4573.5,3114.2,234.4,5.098347813701752,65.13492380002849,5.098347813701752,0.0,0.0,0.0,0.0
109,2019-10,Saskatchewan,445.4,441.0,330.1,281.4,271.7,197.5,18.9,13.4,5.7,4.8,74.1,63.8,5.7,4.8,886.4,611.5,395.0,32.3,5.252233754512636,68.97556407942238,5.252233754512636,0.0,0.0,0.0,0.0
110,2019-11,Alberta,1740.7,1737.5,1342.3,1144.5,1112.1,781.6,103.2,77.1,7.7,6.7,77.1,65.9,7.7,6.7,3478.2,2486.8,1563.2,180.3,7.2004600080501415,71.50515209016157,7.2004600080501415,0.0,0.0,0.0,0.0
111,2019-11,British Columbia,2096.6,2172.8,1471.7,1341.4,1197.6,889.4,73.2,74.2,5.0,5.5,70.2,61.7,5.0,5.5,4269.4,2813.1000000000004,1778.8,147.4,5.254461985290674,65.87414625005857,5.254461985290674,0.0,0.0,0.0,0.0
112,2019-11,Canada,15247.9,15624.9,10703.7,9625.7,8735.7,6768.8,664.4,536.9,6.2,5.6,70.2,61.6,6.2,5.6,30872.8,20329.4,13537.6,1201.3,5.896336581068125,65.8474909953098,5.896336581068125,0.0,0.0,0.0,0.0
113,2019-11,Manitoba,518.1,526.9,374.0,324.3,305.7,223.2,22.9,15.9,6.1,4.9,72.2,61.5,6.1,4.9,1045.0,698.3,446.4,38.8,5.494947368421053,66.80494736842105,5.494947368421053,0.0,0.0,0.0,0.0
114,2019-11,New Brunswick,316.1,329.2,204.9,188.2,165.1,142.3,18.9,12.0,9.2,6.4,64.8,57.2,9.2,6.4,645.3,393.1,284.6,30.9,7.771579110491245,60.9228575856191,7.771579110491245,0.0,0.0,0.0,0.0
115,2019-11,Newfoundland and Labrador,219.2,226.6,137.0,121.3,102.7,85.4,21.1,10.4,15.4,8.6,62.5,53.5,15.4,8.6,445.8,258.3,170.8,31.5,11.943562135486763,57.92530282637955,11.943562135486763,0.0,0.0,0.0,0.0
116,2019-11,Nova Scotia,391.6,418.9,254.6,250.0,200.2,177.4,24.8,15.9,9.7,6.4,65.0,59.7,9.7,6.4,810.5,504.6,354.8,40.7,7.994423195558298,62.260740283775455,7.994423195558298,0.0,0.0,0.0,0.0
117,2019-11,Ontario,5957.3,6177.9,4159.4,3762.8,3406.8,2679.6,240.2,200.5,5.8,5.3,69.8,60.9,5.8,5.3,12135.2,7922.2,5359.2,440.7,5.545455369503593,65.26910557716394,5.545455369503593,0.0,0.0,0.0,0.0
118,2019-11,Prince Edward Island,64.4,66.9,45.7,41.6,37.1,31.6,4.5,2.3,9.8,5.5,71.0,62.2,9.8,5.5,131.3,87.30000000000001,63.2,6.8,7.609063214013709,66.51622239146991,7.609063214013709,0.0,0.0,0.0,0.0
119,2019-11,Quebec,3498.3,3526.9,2382.6,2166.1,1934.2,1561.4,134.1,111.8,5.6,5.2,68.1,61.4,5.6,5.2,7025.200000000001,4548.7,3122.8,245.9,5.399185788304958,64.73636195410806,5.399185788304958,0.0,0.0,0.0,0.0
120,2019-11,Saskatchewan,445.7,441.2,331.4,285.4,274.1,196.9,21.7,16.8,6.5,5.9,74.4,64.7,6.5,5.9,886.9,616.8,393.8,38.5,6.201522155823655,69.57460818581578,6.201522155823655,0.0,0.0,0.0,0.0
121,2019-12,Alberta,1742.6,1739.6,1343.0,1145.2,1097.3,774.5,101.4,75.4,7.6,6.6,77.1,65.8,7.6,6.6,3482.2,2488.2,1549.0,176.8,7.100430762161851,71.45486761242891,7.100430762161851,0.0,0.0,0.0,0.0
122,2019-12,British Columbia,2098.4,2174.9,1464.6,1343.1,1193.5,897.9,68.7,70.6,4.7,5.3,69.8,61.8,4.7,5.3,4273.3,2807.7,1795.8,139.3,5.005370556712611,65.7283925771652,5.005370556712611,0.0,0.0,0.0,0.0
123,2019-12,Canada,15260.4,15637.7,10714.5,9628.3,8764.7,6806.5,637.7,506.5,6.0,5.3,70.2,61.6,6.0,5.3,30898.1,20342.8,13613.0,1144.2,5.645726112608866,65.84749224062321,5.645726112608866,0.0,0.0,0.0,0.0
124,2019-12,Manitoba,518.3,527.1,373.9,321.4,306.2,220.3,19.0,14.5,5.1,4.5,72.1,61.0,5.1,4.5,1045.4,695.3,440.6,33.5,4.797474650851347,66.50328104074994,4.797474650851347,0.0,0.0,0.0,0.0
125,2019-12,New Brunswick,316.2,329.3,206.4,188.2,169.2,144.6,18.3,11.3,8.9,6.0,65.3,57.2,8.9,6.0,645.5,394.6,289.2,29.6,7.420573199070489,61.16780790085205,7.420573199070489,0.0,0.0,0.0,0.0
126,2019-12,Newfoundland and Labrador,219.1,226.7,135.5,121.1,101.0,86.0,21.5,10.7,15.9,8.8,61.8,53.4,15.9,8.8,445.8,256.6,172.0,32.2,12.28947958725886,57.52839838492598,12.28947958725886,0.0,0.0,0.0,0.0
127,2019-12,Nova Scotia,391.8,419.2,256.1,250.8,200.1,180.3,24.2,16.9,9.4,6.7,65.4,59.8,9.4,6.7,811.0,506.9,360.6,41.1,8.00438964241677,62.50540073982738,8.00438964241677,0.0,0.0,0.0,0.0
128,2019-12,Ontario,5963.0,6183.8,4161.8,3765.0,3431.8,2705.7,228.9,188.2,5.5,5.0,69.8,60.9,5.5,5.0,12146.8,7926.8,5411.4,417.1,5.245455593242665,65.26910955971944,5.245455593242665,0.0,0.0,0.0,0.0
129,2019-12,Prince Edward Island,64.5,66.9,45.7,43.0,37.9,31.7,4.1,2.8,9.0,6.5,70.9,64.3,9.0,6.5,131.4,88.7,63.4,6.9,7.7271689497716896,67.53972602739726,7.7271689497716896,0.0,0.0,0.0,0.0
130,2019-12,Quebec,3500.5,3528.7,2397.6,2167.3,1954.0,1567.8,130.3,100.2,5.4,4.6,68.5,61.4,5.4,4.6,7029.2,4564.9,3135.6,230.5,4.998395265464064,64.93575798099357,4.998395265464064,0.0,0.0,0.0,0.0
131,2019-12,Saskatchewan,445.8,441.4,330.0,283.2,273.6,197.7,21.3,16.0,6.5,5.6,74.0,64.2,6.5,5.6,887.2,613.2,395.4,37.3,6.052231740306581,69.12430117222722,6.052231740306581,0.0,0.0,0.0,0.0
132,2020-01,Alberta,1744.9,1742.0,1327.5,1145.0,1101.7,774.3,98.1,80.8,7.4,7.1,76.1,65.7,7.4,7.1,3486.9,2472.5,1548.6,178.89999999999998,7.250124752645616,70.90432475838136,7.250124752645616,0.0,0.0,0.0,0.0
133,2020-01,British Columbia,2100.1,2177.0,1468.2,1338.0,1199.0,895.7,65.6,67.4,4.5,5.0,69.9,61.5,4.5,5.0,4277.1,2806.2,1791.4,133.0,4.75449486801805,65.62448621729676,4.75449486801805,0.0,0.0,0.0,0.0
134,2020-01,Canada,15273.3,15650.9,10685.7,9658.7,8784.3,6810.8,604.0,514.3,5.7,5.3,70.0,61.7,5.7,5.3,30924.2,20344.4,13621.6,1118.3,5.497557899638471,65.79932641749828,5.497557899638471,0.0,0.0,0.0,0.0
135,2020-01,Manitoba,518.5,527.5,376.2,327.2,304.5,222.5,20.8,14.7,5.5,4.5,72.6,62.0,5.5,4.5,1046.0,703.4,445.0,35.5,4.995697896749522,67.25439770554493,4.995697896749522,0.0,0.0,0.0,0.0
136,2020-01,New Brunswick,316.4,329.4,207.8,190.6,169.6,146.2,20.1,10.7,9.7,5.6,65.7,57.9,9.7,5.6,645.8,398.4,292.4,30.8,7.608733353979559,61.72149272220501,7.608733353979559,0.0,0.0,0.0,0.0
137,2020-01,Newfoundland and Labrador,219.1,226.6,135.9,123.0,102.5,88.3,21.1,10.6,15.5,8.6,62.0,54.3,15.5,8.6,445.7,258.9,176.6,31.700000000000003,11.991945254655596,58.08521426968813,11.991945254655596,0.0,0.0,0.0,0.0
138,2020-01,Nova Scotia,392.1,419.4,254.9,251.2,200.2,180.7,23.0,16.0,9.0,6.4,65.0,59.9,9.0,6.4,811.5,506.1,361.4,39.0,7.656266173752311,62.36421441774492,7.656266173752311,0.0,0.0,0.0,0.0
139,2020-01,Ontario,5968.9,6190.0,4142.6,3790.0,3441.8,2695.4,207.0,202.3,5.0,5.3,69.4,61.2,5.0,5.3,12158.9,7932.6,5390.8,409.3,5.152727631611413,65.22544473595474,5.152727631611413,0.0,0.0,0.0,0.0
140,2020-01,Prince Edward Island,64.5,67.0,45.3,43.1,37.6,31.8,3.7,2.8,8.2,6.5,70.2,64.3,8.2,6.5,131.5,88.4,63.6,6.5,7.333840304182509,67.19391634980988,7.333840304182509,0.0,0.0,0.0,0.0
141,2020-01,Quebec,3502.9,3530.4,2396.7,2167.1,1953.0,1577.2,123.8,93.9,5.2,4.3,68.4,61.4,5.2,4.3,7033.3,4563.799999999999,3154.4,217.7,4.748240512988213,64.88631510101943,4.748240512988213,0.0,0.0,0.0,0.0
142,2020-01,Saskatchewan,446.0,441.6,330.6,283.4,274.3,198.8,20.9,15.1,6.3,5.3,74.1,64.2,6.3,5.3,887.6,614.0,397.6,36.0,5.802478593961244,69.17453808021631,5.802478593961244,0.0,0.0,0.0,0.0
143,2020-02,Alberta,1746.9,1744.1,1334.0,1149.4,1098.8,776.9,101.2,79.5,7.6,6.9,76.4,65.9,7.6,6.9,3491.0,2483.4,1553.8,180.7,7.2502807218562015,71.15421082784303,7.2502807218562015,0.0,0.0,22.0,0.0
144,2020-02,British Columbia,2102.1,2179.3,1478.1,1342.3,1210.3,895.2,84.5,69.3,5.7,5.2,70.3,61.6,5.7,5.2,4281.4,2820.4,1790.4,153.8,5.445492128742934,65.87156304012707,5.445492128742934,7.0,0.0,22.0,0.0
145,2020-02,Canada,15285.5,15663.6,10748.6,9645.2,8830.1,6788.1,647.2,523.3,6.0,5.4,70.3,61.6,6.0,5.4,30949.1,20393.800000000003,13576.2,1170.5,5.696334949966236,65.89685677451041,5.696334949966236,22.0,0.0,22.0,0.0
146,2020-02,Manitoba,518.7,527.7,375.9,329.3,304.4,224.7,21.4,15.0,5.7,4.6,72.5,62.4,5.7,4.6,1046.4,705.2,449.4,36.4,5.145269495412844,67.40656536697249,5.145269495412844,0.0,0.0,22.0,0.0
147,2020-02,New Brunswick,316.4,329.4,205.7,192.3,169.1,147.1,17.5,11.6,8.5,6.0,65.0,58.4,8.5,6.0,645.8,398.0,294.2,29.1,7.224837410963146,61.633570764942704,7.224837410963146,0.0,0.0,22.0,0.0
148,2020-02,Newfoundland and Labrador,219.1,226.7,135.0,123.5,100.9,89.1,21.7,10.3,16.1,8.3,61.6,54.5,16.1,8.3,445.8,258.5,178.2,32.0,12.133512786002694,57.98947958725886,12.133512786002694,0.0,0.0,22.0,0.0
149,2020-02,Nova Scotia,392.2,419.6,257.2,253.1,199.8,179.4,23.9,17.5,9.3,6.9,65.6,60.3,9.3,6.9,811.8,510.3,358.8,41.4,8.05949741315595,62.86055678738605,8.05949741315595,0.0,0.0,22.0,0.0
150,2020-02,Ontario,5974.4,6195.7,4183.7,3762.7,3465.7,2673.3,235.2,207.4,5.6,5.5,70.0,60.7,5.6,5.5,12170.1,7946.4,5346.6,442.6,5.5490908045127,65.26544481968102,5.5490908045127,15.0,0.0,22.0,0.0
151,2020-02,Prince Edward Island,64.6,67.1,45.4,43.1,37.5,31.7,4.0,3.3,8.8,7.7,70.3,64.2,8.8,7.7,131.7,88.5,63.4,7.3,8.239559605163251,67.1921032649962,8.239559605163251,0.0,0.0,22.0,0.0
152,2020-02,Quebec,3505.0,3532.0,2401.3,2165.6,1971.5,1572.2,114.5,93.3,4.8,4.3,68.5,61.3,4.8,4.3,7037.0,4566.9,3144.4,207.8,4.549040784425181,64.8861872957226,4.549040784425181,0.0,0.0,22.0,0.0
153,2020-02,Saskatchewan,446.2,441.9,332.4,283.9,272.0,198.5,23.4,16.1,7.0,5.7,74.5,64.2,7.0,5.7,888.0999999999999,616.3,397.0,39.5,6.353147168111699,69.37493525503885,6.353147168111699,0.0,0.0,22.0,0.0
154,2020-03,Alberta,1749.3,1746.6,1290.0,1089.8,1071.5,745.5,106.4,101.2,8.2,9.3,73.7,62.4,8.2,9.3,3495.9,2379.8,1491.0,207.6,8.7495752166824,68.05436368317172,8.7495752166824,666.0,1.0,6351.0,89.0
155,2020-03,British Columbia,2104.2,2182.0,1424.4,1274.6,1167.3,861.4,98.2,107.7,6.9,8.4,67.7,58.4,6.9,8.4,4286.2,2699.0,1722.8,205.9,7.663613457141524,62.96559656572256,7.663613457141524,877.0,16.0,6351.0,89.0
156,2020-03,Canada,15300.1,15678.6,10452.6,9270.1,8582.8,6473.7,798.0,849.8,7.6,9.2,68.3,59.1,7.6,9.2,30978.7,19722.7,12947.4,1647.8,8.409774457934,63.6437968668795,8.409774457934,6351.0,89.0,6351.0,89.0
157,2020-03,Manitoba,519.0,528.2,365.1,319.1,298.1,217.5,25.8,20.7,7.1,6.5,70.3,60.4,7.1,6.5,1047.2,684.2,435.0,46.5,6.797364400305577,65.30651260504202,6.797364400305577,64.0,1.0,6351.0,89.0
158,2020-03,New Brunswick,316.5,329.6,203.0,183.5,165.0,139.4,19.8,15.6,9.8,8.5,64.1,55.7,9.8,8.5,646.1,386.5,278.8,35.4,9.13682092555332,59.8148429035753,9.13682092555332,51.0,0.0,6351.0,89.0
159,2020-03,Newfoundland and Labrador,219.1,226.7,127.5,122.3,100.2,90.5,18.8,10.5,14.7,8.6,58.2,53.9,14.7,8.6,445.8,249.8,181.0,29.3,11.598003589053388,56.01334679228354,11.598003589053388,120.0,0.0,6351.0,89.0
160,2020-03,Nova Scotia,392.4,419.7,244.6,241.2,195.6,170.5,25.1,22.7,10.3,9.4,62.3,57.5,10.3,9.4,812.0999999999999,485.8,341.0,47.8,9.8348725526413,59.8193202807536,9.8348725526413,102.0,0.0,6351.0,89.0
161,2020-03,Ontario,5981.3,6202.9,4084.5,3601.3,3349.4,2511.1,309.9,328.9,7.6,9.1,68.3,58.1,7.6,9.1,12184.2,7685.8,5022.2,638.8,8.36364061653617,63.10724380755404,8.36364061653617,1937.0,30.0,6351.0,89.0
162,2020-03,Prince Edward Island,64.7,67.2,43.9,41.7,36.3,30.7,4.5,3.4,10.3,8.2,67.9,62.1,10.3,8.2,131.9,85.6,61.4,7.9,9.230098559514785,64.94503411675512,9.230098559514785,14.0,0.0,6351.0,89.0
163,2020-03,Quebec,3507.1,3533.6,2342.2,2123.3,1928.5,1509.9,166.1,218.4,7.1,10.3,66.8,60.1,7.1,10.3,7040.7,4465.5,3019.8,384.5,8.706022128481543,63.43739116849177,8.706022128481543,2368.0,41.0,6351.0,89.0
164,2020-03,Saskatchewan,446.5,442.2,327.7,273.3,270.8,197.2,23.4,20.7,7.1,7.6,73.4,61.8,7.1,7.6,888.7,601.0,394.4,44.1,7.34879036795319,67.62806346348599,7.34879036795319,134.0,0.0,6351.0,89.0
165,2020-04,Alberta,1750.9,1748.3,1218.3,1020.5,972.6,681.1,152.8,140.6,12.5,13.8,69.6,58.4,12.5,13.8,3499.2,2238.8,1362.2,293.4,13.149517032464564,64.00416095107454,13.149517032464564,3565.0,83.0,39797.0,3308.0
166,2020-04,British Columbia,2105.4,2183.3,1343.7,1193.7,1048.3,779.5,154.1,147.5,11.5,12.4,63.8,54.7,11.5,12.4,4288.700000000001,2537.4,1559.0,301.6,11.95817380558211,59.16735374355865,11.95817380558211,1064.0,84.0,39797.0,3308.0
167,2020-04,Canada,15307.9,15686.4,9870.8,8753.0,7672.6,5910.1,1306.4,1233.7,13.2,14.1,64.5,55.8,13.2,14.1,30994.3,18623.8,11820.2,2540.1000000000004,13.65549536527684,60.0968781356572,13.65549536527684,39797.0,3308.0,39797.0,3308.0
168,2020-04,Manitoba,519.0,528.2,349.0,300.0,275.4,204.8,40.1,34.2,11.5,11.4,67.2,56.8,11.5,11.4,1047.2,649.0,409.6,74.30000000000001,11.449560733384264,61.954316271963336,11.449560733384264,203.0,5.0,39797.0,3308.0
169,2020-04,New Brunswick,316.7,329.7,189.0,175.1,147.2,127.0,27.1,24.8,14.3,14.2,59.7,53.1,14.3,14.2,646.4,364.1,254.0,51.900000000000006,14.24899443069307,56.33363242574258,14.24899443069307,67.0,0.0,39797.0,3308.0
170,2020-04,Newfoundland and Labrador,219.0,226.7,117.3,110.7,86.2,77.7,23.3,12.6,19.9,11.4,53.6,48.8,19.9,11.4,445.7,228.0,155.4,35.9,15.576576172313214,51.1585371326004,15.576576172313214,137.0,3.0,39797.0,3308.0
171,2020-04,Nova Scotia,392.4,419.8,232.4,219.6,180.4,153.0,29.7,27.3,12.8,12.4,59.2,52.3,12.8,12.4,812.2,452.0,306.0,57.0,12.593252893376016,55.63361241073626,12.593252893376016,746.0,19.0,39797.0,3308.0
172,2020-04,Ontario,5984.8,6206.5,3834.2,3370.5,3062.1,2310.3,429.2,435.1,11.2,12.9,64.1,54.3,11.2,12.9,12191.3,7204.7,4620.6,864.3,12.06545733432858,59.11089301387055,12.06545733432858,13864.0,1222.0,39797.0,3308.0
173,2020-04,Prince Edward Island,64.8,67.3,41.3,38.0,33.9,27.1,4.2,4.6,10.2,12.1,63.7,56.5,10.2,12.1,132.1,79.3,54.2,8.8,11.16797880393641,60.0318697956094,11.16797880393641,13.0,0.0,39797.0,3308.0
174,2020-04,Quebec,3508.5,3534.5,2240.0,2065.9,1620.6,1373.6,414.0,374.7,18.5,18.1,63.8,58.4,18.5,18.1,7043.0,4305.9,2747.2,788.7,18.299261678262106,61.090032656538405,18.299261678262106,19911.0,1888.0,39797.0,3308.0
175,2020-04,Saskatchewan,446.4,442.1,305.5,259.0,246.0,176.1,31.8,32.4,10.4,12.5,68.4,58.6,10.4,12.5,888.5,564.5,352.2,64.2,11.444918401800788,63.52371412492965,11.444918401800788,215.0,4.0,39797.0,3308.0
176,2020-05,Alberta,1752.3,1749.8,1295.8,1023.8,970.6,659.0,205.8,152.7,15.9,14.9,73.9,58.5,15.9,14.9,3502.1,2319.6,1318.0,358.5,15.400356928699924,66.20549670197882,15.400356928699924,2708.0,60.0,38708.0,4354.0
177,2020-05,British Columbia,2106.7,2184.8,1394.3,1255.3,1061.1,814.9,182.2,180.8,13.1,14.4,66.2,57.5,13.1,14.4,4291.5,2649.6,1629.8,363.0,13.761829197250378,61.77083537224747,13.761829197250378,625.0,64.0,38708.0,4354.0
178,2020-05,Canada,15315.3,15694.0,10228.3,8858.2,7858.6,5983.4,1438.4,1252.8,14.1,14.1,66.8,56.4,14.1,14.1,31009.3,19086.5,11966.8,2691.2,14.1,61.53649518047811,14.1,38708.0,4354.0,38708.0,4354.0
179,2020-05,Manitoba,518.9,528.2,360.9,305.6,280.6,202.8,42.7,36.2,11.8,11.8,69.6,57.9,11.8,11.8,1047.1,666.5,405.6,78.9,11.8,63.698042211823136,11.8,27.0,1.0,38708.0,4354.0
180,2020-05,New Brunswick,316.7,329.7,199.6,180.6,154.2,132.0,27.7,23.6,13.9,13.1,63.0,54.8,13.9,13.1,646.4,380.2,264.0,51.3,13.491955445544557,58.81754331683169,13.491955445544557,11.0,0.0,38708.0,4354.0
181,2020-05,Newfoundland and Labrador,218.9,226.6,123.8,113.4,87.7,81.8,29.4,12.4,23.7,10.9,56.6,50.0,23.7,10.9,445.5,237.2,163.6,41.8,17.18938271604938,53.24296296296296,17.18938271604938,4.0,0.0,38708.0,4354.0
182,2020-05,Nova Scotia,392.6,420.0,239.6,226.7,185.4,148.8,30.3,36.6,12.6,16.1,61.0,54.0,12.6,16.1,812.6,466.3,297.6,66.9,14.409008122077283,57.38198375584544,14.409008122077283,208.0,39.0,38708.0,4354.0
183,2020-05,Ontario,5988.5,6210.3,3943.5,3406.2,3062.9,2298.1,540.7,491.8,13.7,14.4,65.9,54.8,13.7,14.4,12198.8,7349.7,4596.2,1032.5,14.056363740695808,60.24908925468079,14.056363740695808,12708.0,1320.0,38708.0,4354.0
184,2020-05,Prince Edward Island,64.8,67.4,44.0,39.6,35.9,27.3,5.6,6.0,12.7,15.2,67.9,58.8,12.7,15.2,132.2,83.6,54.6,11.6,13.974583963691376,63.2605143721634,13.974583963691376,0.0,0.0,38708.0,4354.0
185,2020-05,Quebec,3509.8,3535.3,2316.3,2047.2,1774.8,1442.6,335.5,281.1,14.5,13.7,66.0,57.9,14.5,13.7,7045.1,4363.5,2885.2,616.6,14.09855218520674,61.93534087521824,14.09855218520674,22121.0,2864.0,38708.0,4354.0
186,2020-05,Saskatchewan,446.2,441.8,310.6,259.8,245.3,176.2,38.4,31.5,12.4,12.1,69.6,58.8,12.4,12.1,888.0,570.4000000000001,352.4,69.9,12.250743243243244,64.22675675675676,12.250743243243244,296.0,6.0,38708.0,4354.0
187,2020-06,Alberta,1754.4,1752.0,1341.5,1092.1,1012.8,698.0,211.7,158.3,15.8,14.5,76.5,62.3,15.8,14.5,3506.4,2433.6,1396.0,370.0,15.150444900752907,69.40485968514716,15.150444900752907,1005.0,10.0,11592.0,693.0
188,2020-06,British Columbia,2109.6,2188.1,1455.2,1307.9,1085.5,828.2,184.8,166.5,12.7,12.7,69.0,59.8,12.7,12.7,4297.7,2763.1000000000004,1656.4,351.3,12.7,64.3159783139819,12.7,305.0,10.0,11592.0,693.0
189,2020-06,Canada,15329.1,15707.8,10595.3,9309.2,8201.5,6209.9,1309.1,1164.2,12.4,12.5,69.1,59.3,12.4,12.5,31036.9,19904.5,12419.8,2473.3,12.450610080259304,64.14021213458818,12.450610080259304,11592.0,693.0,11592.0,693.0
190,2020-06,Manitoba,519.0,528.4,372.6,316.5,287.8,208.0,40.7,29.8,10.9,9.4,71.8,59.9,10.9,9.4,1047.4,689.1,416.0,70.5,10.143269047164406,65.79660110750429,10.143269047164406,28.0,0.0,11592.0,693.0
191,2020-06,New Brunswick,316.8,329.9,207.1,189.6,162.2,139.4,25.8,18.2,12.5,9.6,65.4,57.5,12.5,9.6,646.7,396.7,278.8,44.0,11.020627802690582,61.36998608319159,11.020627802690582,36.0,2.0,11592.0,693.0
192,2020-06,Newfoundland and Labrador,218.9,226.7,127.6,119.1,89.1,79.2,28.0,15.4,21.9,12.9,58.3,52.5,21.9,12.9,445.6,246.7,158.4,43.4,17.321229802513464,55.349236983842005,17.321229802513464,0.0,0.0,11592.0,693.0
193,2020-06,Nova Scotia,393.1,420.4,254.8,242.9,193.8,162.7,35.1,33.2,13.8,13.7,64.8,57.8,13.8,13.7,813.5,497.7000000000001,325.4,68.30000000000001,13.748322065150584,61.18254456054087,13.748322065150584,6.0,3.0,11592.0,693.0
194,2020-06,Ontario,5994.5,6216.4,4084.6,3593.8,3196.9,2413.9,492.0,464.8,12.0,12.9,68.1,57.8,12.0,12.9,12210.9,7678.4,4827.8,956.8,12.4581775299118,62.85641271323161,12.4581775299118,6250.0,224.0,11592.0,693.0
195,2020-06,Prince Edward Island,64.9,67.5,43.9,43.1,35.6,28.6,4.2,8.1,9.6,18.8,67.6,63.9,9.6,18.8,132.4,87.0,57.2,12.3,14.290332326283988,65.71367069486405,14.290332326283988,0.0,0.0,11592.0,693.0
196,2020-06,Quebec,3511.9,3536.8,2383.0,2130.3,1878.9,1466.5,250.9,239.2,10.5,11.2,67.9,60.2,10.5,11.2,7048.700000000001,4513.3,2933.0,490.1,10.851236398201086,64.03639961978806,10.851236398201086,3830.0,441.0,11592.0,693.0
197,2020-06,Saskatchewan,446.0,441.6,325.2,274.0,258.8,185.5,35.9,30.8,11.0,11.2,72.9,62.0,11.0,11.2,887.6,599.2,371.0,66.7,11.09950428120775,67.47701667417756,11.09950428120775,132.0,3.0,11592.0,693.0
198,2020-07,Alberta,1755.7,1753.5,1336.3,1105.1,1021.8,712.7,183.5,133.5,13.7,12.1,76.1,63.0,13.7,12.1,3509.2,2441.4,1425.4,317.0,12.900501538812264,69.55410634902542,12.900501538812264,2289.0,30.0,10426.0,212.0
199,2020-07,British Columbia,2112.3,2191.1,1472.6,1302.3,1101.8,831.5,167.0,132.1,11.3,10.1,69.7,59.4,11.3,10.1,4303.4,2774.9,1663.0,299.1,10.689013338290655,64.45569782032813,10.689013338290655,541.0,17.0,10426.0,212.0
200,2020-07,Canada,15341.2,15720.3,10687.3,9363.6,8239.2,6300.5,1237.8,965.4,11.6,10.3,69.7,59.6,11.6,10.3,31061.5,20050.9,12601.0,2203.2,10.94206686734382,64.5883656616712,10.94206686734382,10426.0,212.0,10426.0,212.0
201,2020-07,Manitoba,519.1,528.6,371.1,321.9,292.6,215.8,35.9,25.3,9.7,7.9,71.5,60.9,9.7,7.9,1047.7,693.0,431.6,61.2,8.791839266965734,66.15194234990932,8.791839266965734,66.0,0.0,10426.0,212.0
202,2020-07,New Brunswick,317.0,330.0,205.8,190.2,159.0,138.5,25.3,15.4,12.3,8.1,64.9,57.6,12.3,8.1,647.0,396.0,277.0,40.7,10.157805255023185,61.176661514683154,10.157805255023185,5.0,0.0,10426.0,212.0
203,2020-07,Newfoundland and Labrador,218.8,226.7,129.3,121.6,91.1,82.3,27.3,15.6,21.1,12.8,59.1,53.6,21.1,12.8,445.5,250.9,164.6,42.9,16.876408529741862,56.30123456790123,16.876408529741862,4.0,0.0,10426.0,212.0
204,2020-07,Nova Scotia,393.4,420.8,250.9,242.1,197.8,163.7,28.5,25.5,11.4,10.5,63.8,57.5,11.4,10.5,814.2,493.0,327.4,54.0,10.934856300663228,60.54399410464259,10.934856300663228,6.0,0.0,10426.0,212.0
